user_id,date
36128733-a710-44ff-8ae8-d4d723c73e5e,2020-06-27
112a30b9-0b3b-42b3-9f72-8afd4d4e578f,2020-06-20
401637e9-d1aa-413a-a7b5-062dedd82cf9,2020-06-13
9c8cab26-c334-4d5f-a3e8-a58b2cbe895e,2020-06-17
d04d8e8a-78a9-4a62-83f1-c9abe90a24dc,2020-07-07
cef0172f-4c88-4042-b78b-1eac64d13c38,2020-06-24
9c041f8b-fa51-4d63-b95c-0a0c92325902,2020-06-19
b7c4d5a6-81fa-4407-98ab-cb484c274173,2020-06-14
630cacd8-0a59-4560-ae37-b2e8addca860,2020-06-23
303a0342-5085-4a50-a8ef-bf3e805d9c1e,2020-07-04
b1774c58-65fb-45ce-bc91-ba7c6b008e24,2020-07-04
fe79431e-d6d2-4e33-bf7d-417379d695c2,2020-07-05
8b2e4fa4-d53a-4d25-a57e-2a56fdf8b1ff,2020-06-16
cfc278c7-a237-488c-b761-ada8a251e54b,2020-06-16
d8fd99d8-b393-4ee5-9f81-c8c3e07491bd,2020-06-14
0cfb6481-e9fa-4ff7-af4d-b50db77db7e4,2020-06-19
d855c6a3-c35b-4e5b-b180-fe8ac6df9ddb,2020-06-20
8c39de57-5828-4282-bf19-0b134d279faf,2020-06-29
da6c9e67-223d-4a00-92bd-5c9de289c8f1,2020-07-03
8f798392-07a1-4fed-a54c-63a95d00e4f1,2020-07-05
9ff8c58e-17e7-4dd2-a8f2-c0d4a03bb91d,2020-07-04
23175e6a-26e8-45a0-8584-3fa31a813b10,2020-07-02
5b049908-3baf-4b4a-9e11-fe4e562a74c6,2020-06-21
da5f9bfa-68d4-411c-b53f-fd2d07f1190b,2020-06-15
4b45956a-5ee9-42b7-abe1-8a7053780bbc,2020-06-25
05b784ba-74d1-47ec-99ba-042fbce887ca,2020-06-21
d5446c7c-be80-496f-9511-94614d50bc52,2020-06-27
715a9e8c-b4b4-4980-9608-1218a758d446,2020-07-11
c63cfbe4-4b4b-480b-b396-f840d98566e5,2020-06-21
b7c837bb-4418-4e0c-8776-875409e87058,2020-06-17
4e78dc4a-f0b5-4609-88f1-4408990eda92,2020-07-12
5d958287-aed3-4d89-bd71-c85608ae10c8,2020-06-30
f0aed75c-0b83-4566-adef-c6b91baa67d2,2020-06-16
7e037e7e-6a36-4b7d-9907-7261b5122305,2020-06-29
5b5e149d-9ead-4956-bc51-eff8453d3682,2020-06-19
5a063ef1-9066-4801-ad47-cb31af726607,2020-06-25
4da6fc92-9288-4c8e-8231-64a2bf0f9371,2020-06-19
9e9b5847-fc50-4481-a186-42be019987ba,2020-07-07
541c41b8-b270-445c-9544-4c2940a842aa,2020-06-25
9d436ae4-19ad-4ba6-ad63-fe8ee07cf837,2020-06-21
b130c360-84fd-47d2-b20d-6ac20784d055,2020-06-24
d0fc98e4-e492-4beb-b419-76b921d1cecf,2020-06-13
798f3d02-76d3-4a83-8c1d-7532ecdee61d,2020-06-20
9e4c8f07-83f2-4f0a-8958-1160f7fc055d,2020-07-06
acb3dc17-d393-4a20-a1c9-7b67ddec5b3d,2020-07-02
d81a4a3a-6c98-4dbd-9054-38b22a6a4649,2020-06-15
4f0b243f-dcc8-4eab-88f1-19bb7ba78db9,2020-07-08
4ad85299-3022-4e51-89ba-bd22fc490766,2020-06-15
9408f045-f1d7-4e1b-9c07-8ab081f68d24,2020-06-15
5b32dee7-d84d-4e33-9fd6-b542ff9e1506,2020-06-19
3bd4f467-2cb2-4ff1-96fa-b915bbd421b0,2020-07-10
6b86c162-94f1-448e-8ff5-d84d04bba2bc,2020-07-10
139a7139-72fb-426e-8271-e3ca639647c9,2020-06-21
7849c12c-258b-4485-ac5d-5645a0845b33,2020-06-30
158dbd6e-8115-4ff1-b7da-698fdec53035,2020-07-01
36a7435a-1368-455f-a17b-5812eb70c4dc,2020-07-03
49fcdc33-3b42-44ce-9978-50c8d75ede7f,2020-07-07
0392248f-5c63-4cde-85cd-36da544500bc,2020-07-03
80471157-8f0c-42f8-ac0d-e71d4f8c13f2,2020-06-20
23715dc4-9649-4634-8f99-fb497b874044,2020-06-16
6224249f-8004-4410-846f-ba266f8b6e36,2020-06-23
eecd2119-9131-4f75-a6f1-d2e6446a3b6e,2020-07-04
0f3fcdc2-e898-4331-a149-9490c4db706b,2020-06-18
320850f4-1004-42e3-ab2b-23464da46cc9,2020-06-14
f2c268db-d83f-4121-9012-b39c172ca481,2020-06-17
4679b2aa-a26a-4b3e-9e72-9ab8b18265ff,2020-06-30
84e567a6-542a-4803-9390-adea454ee2a0,2020-07-05
9ccfa807-5222-45ca-a532-cef18243d4ec,2020-06-18
ba5f7984-89c0-4653-91cb-45c15f3be6a2,2020-06-13
79fd5162-22c6-4e4b-90fa-bdee16849a0a,2020-06-18
73f0a1e3-8937-47d9-97fc-ac55064747cf,2020-07-11
25b2d2b5-87df-4314-bdf8-ee5a406325fb,2020-07-05
d529f21f-e237-44f9-876b-7358e8d9e461,2020-07-03
9b38001e-c3b4-4a80-bbda-d44c14b51ef5,2020-07-08
c95c0947-6a18-4246-9dcb-adc827a62d1b,2020-06-14
8a1ab6a6-8382-48a9-8213-b51452163ac8,2020-06-29
ebf0c1b6-92c3-41f2-81bf-ff9ae8cb4d75,2020-07-03
6fdd72c7-b04a-45fa-8a82-de720f321d3b,2020-06-26
345d2cd6-db7c-4f49-9f19-85fb84dc255f,2020-06-24
a614abff-bb11-49c2-aa31-72ae18166003,2020-06-15
b963836b-1b37-47a4-ac4a-734f7beee108,2020-06-23
86998665-4756-470f-b1d7-6a201c4687a5,2020-06-21
e82da2e1-8787-41fc-bc41-7787469ff9ee,2020-07-03
adfb7d2a-d9ca-4df5-961b-6a17c20876ba,2020-06-17
d2b7232f-9b31-4271-b6db-c7228be2042c,2020-06-17
d22f24cd-0a44-47dc-808b-4766564c5057,2020-07-05
da604d90-c047-477c-870b-3456f0acaa60,2020-06-13
66972ece-d95b-4cde-ab79-fac72ab9776c,2020-06-27
6506989a-73e0-4832-95bc-3129a42448c0,2020-07-01
83ffbc14-fcd6-42ab-94e1-bf8ace789248,2020-06-21
f21eb1e1-9041-49aa-b44e-99c30a4a77d8,2020-06-15
0f55ec20-e38d-4215-b505-d3ead8f2a05e,2020-07-09
804aaa6c-9312-4518-825e-fcfe945f9984,2020-06-14
767b5fb9-c247-4cb0-9eec-1503263d8e2b,2020-07-02
0bd5c4cf-949d-4e6e-8b98-9996be7ba834,2020-07-08
7584470a-f8fa-46dd-97f1-d5bc86273010,2020-06-21
ab35b9b9-e842-4c82-a0f9-176ca54b4dbf,2020-07-10
14031461-853c-4898-9044-e111663f80bc,2020-06-26
753c67bc-62bd-4f1a-9ea3-c73ce823566e,2020-06-14
859c2726-32f6-467d-b180-07d31b423002,2020-06-18
589b3047-5e91-485c-9952-712f848e21a3,2020-06-18
c6ab6a68-1d5d-468a-9225-4bf7f2b5668b,2020-06-18
18243038-ba16-4631-8da1-8ad06c1711ba,2020-07-02
efec58ed-bcd3-43a6-9fd4-43561591b99d,2020-07-01
446bcbff-0a68-4b2d-bd69-7544ee809224,2020-06-20
ab0bb13c-d3f6-4328-b77c-d33cb1969b93,2020-06-14
6fd345b0-48f9-41ba-80c6-940294fcf436,2020-06-30
966f73a6-6fd8-43a0-8563-ae314d6d6d32,2020-07-08
e60d14df-c96e-4e79-a72d-673776b426c8,2020-06-29
71fc178c-6a19-4beb-9ee0-67ccebc07028,2020-06-20
7c36119a-5310-4877-8e2f-145383ec6753,2020-07-05
342bde29-b026-4a39-bf31-e1b69bcc68b8,2020-07-08
b9ecd82a-a3ab-4811-8e19-e4f7115b0b44,2020-07-01
d94b084a-c9da-4988-a972-b2c33b41761c,2020-06-15
f47d6386-06e9-48de-b5a7-1204ff9e482f,2020-06-16
b5922547-8246-4e7b-b08e-fd518e5973fb,2020-07-12
909caf11-3ff3-43cf-ae27-86303f8c5eaf,2020-06-26
6c0fda32-277e-4120-8091-07e3f8819a61,2020-06-16
32771f82-7cb5-446e-af07-271fead0f97f,2020-07-12
fb0db2fa-ba1e-434e-bfcd-578e20854ffc,2020-07-01
2b07108e-bf46-4038-93c8-eeb2f30034ee,2020-06-29
d563d014-8824-4e1d-9b5b-9091c1e66c16,2020-06-22
07c539ed-7b2a-4056-a37e-3180caed3b19,2020-07-12
15beea87-d38e-4d14-989f-9566e61fd311,2020-06-27
607098e8-03b6-4eda-b464-a29a8f1f75fc,2020-07-01
aa0259bf-97a1-43a5-8811-4b154bbb5526,2020-06-18
b12afd8f-f7a1-4250-a6b2-db05d810f72d,2020-07-05
17b7ff14-b8c1-4770-a7c8-5f4192b63564,2020-07-05
e9860a1c-c28c-48b7-a2fc-c9f4e3c7fcc3,2020-07-12
0cabff5b-3737-4e90-8cdc-ec23ac1bf87f,2020-07-04
a4344b56-e825-4a05-8958-a0fc4a4838ca,2020-07-12
e2a71134-505e-4a79-9b7a-f804c9d44462,2020-07-02
4060f179-a194-477a-ba31-064847b4da01,2020-06-16
ca509bc5-b631-43fe-8eff-fea7d2e7395b,2020-06-23
663ca4bd-b753-4ab9-8808-66b0f7442029,2020-06-16
77bd4c10-e673-46c6-8edf-6ce7972edcf7,2020-07-11
004687b7-15bd-46ac-af8c-4ad907a5f7bf,2020-07-05
c228694b-d22a-4a3d-a459-5efc5d1d7ccc,2020-06-29
f070aba5-17ac-4fee-ae20-8a6d4f497883,2020-07-11
bbb7c5e1-ddd5-4185-8fe3-6f3892a48b5b,2020-06-18
137ab899-2bef-4642-a85d-c2223a8a4416,2020-06-16
ef61b634-9713-45ca-ba64-65bbaa73e045,2020-06-13
5757c4cb-5ffa-40ad-aaae-de1e5cee7723,2020-06-21
12c876c3-bd56-4f92-87e0-bbaa0279abd5,2020-07-07
57e83dd2-3fac-4cbc-a995-d17c84e7b089,2020-07-04
2b4e6d82-0f24-4e8a-93e7-b24777af4085,2020-07-04
58ae95ae-91e5-479f-8182-8214b5805123,2020-07-11
52b12cd1-2d8e-4cff-9fe2-cc40238d99cd,2020-07-04
adace715-41b9-491f-8705-df312f881854,2020-06-16
ed7237dd-2359-45cf-990b-c390160a7df9,2020-06-25
a996a40c-60a0-4582-8dc2-71a0569ed8d8,2020-06-30
98da7169-50c5-4a72-9a60-62049431c9b6,2020-07-07
f6e2fa3d-3ac7-46fe-a5c2-dd862ba0fcab,2020-06-17
8dbbe130-c436-4ff6-bfd0-9326a2177521,2020-06-25
9fcc7dfc-049e-48a6-a062-647d0331d645,2020-07-07
eecf48c5-4281-4744-9a33-41fa00534894,2020-06-14
c69b583e-2dd3-4c1e-8e36-b77dc5539f24,2020-07-12
6401ac54-dd18-4855-90cb-03ea8def3904,2020-06-16
b4aee569-a3a5-46b4-b1c8-55bdfe8ed04a,2020-06-28
9816ca7e-ab44-4d9d-af7f-f20c64eeca1b,2020-07-06
5ddb8903-f329-4d3c-a1bf-01ea43284091,2020-07-05
f617fa38-b4d4-483e-85b1-447c408b08b3,2020-07-12
573d5859-34dc-4444-853c-70131dfca359,2020-07-06
10f28b88-b557-4b46-9420-1db961348c4a,2020-07-03
2f1ec31b-d852-432e-a77f-61422beb153d,2020-06-25
ee10ae87-6605-4244-b632-11bf5f3d27d2,2020-07-05
cf8cf681-c0a8-4223-a9cb-a3c6caf2166f,2020-07-07
89cb35a3-9427-4998-8945-3056d678aabc,2020-07-04
0970dee2-91e4-4c54-a32a-ad49a290aa88,2020-07-04
127ae79b-5a76-4a69-bccc-e28b7ea0392f,2020-06-22
d16ea7a9-7002-445b-878f-7ce1fa43deb8,2020-06-22
a248ac84-ec7a-42f5-b965-d478d1955a85,2020-06-17
e3183a41-6f6a-4749-8707-1cadec213370,2020-07-07
609a724b-f454-46c3-a556-a394148477a1,2020-07-04
a96a55f7-3914-4df6-807f-a224339aa10f,2020-06-21
275008d4-ccc4-4b83-84c5-8907b1036bcd,2020-07-11
a2493cb1-cfef-48fd-afb3-af22124b1acb,2020-06-22
27ce2c76-5f08-4969-80fc-15c785ef614b,2020-06-24
4c0b94b4-7ce8-40b0-9253-901a1b1ff370,2020-06-30
d3903c97-92b3-471d-8278-e72e635ff678,2020-07-07
258e1c59-36bd-4f96-a489-9146051700b5,2020-07-11
4a1846bc-9ac9-4b4b-bca5-0a6f6b8c9fe7,2020-06-14
8e6b4663-091b-4831-a870-3e8f36985705,2020-07-01
a2db6c45-3373-4a4c-96f6-bc59b2146ebd,2020-06-17
a61d3d55-0801-4169-bfcf-5e69a6f436a0,2020-06-22
1876d77c-43ad-42b5-b0b1-a239de03c794,2020-06-20
78fd4eef-00eb-48d4-b3d0-a256e6e004c6,2020-06-19
4208be31-0506-42c8-9668-8cc819a9d449,2020-06-17
5063d4bc-1247-451c-9d5f-ac081f3a2691,2020-06-15
4e0c9221-3623-4bb9-a481-d27b752dbd92,2020-06-23
cdd22d86-506d-4c40-8386-495bb77c76fc,2020-07-12
90622ac3-a8be-4935-beff-109c97bfcee7,2020-06-15
80d5ec28-7bc8-45fb-85fa-072e8693dda6,2020-07-06
c5b20488-6359-4cc0-85e4-9bf709ff166f,2020-06-26
8ebd98ba-94cd-4814-a924-05f1940767b9,2020-06-14
fb52bdde-642f-4efc-9847-776a5eb2992a,2020-06-20
2c0fb321-5ed6-4dcb-a16c-5024eb96dcb8,2020-06-28
be08395f-b986-4777-ada8-e0e22cef1dac,2020-06-25
441690bb-f24c-4837-be0e-87c1838e0b52,2020-07-07
2e4c6e8d-4f95-49a5-a57f-550458c96e4d,2020-07-01
7a397784-3d58-4411-a821-e7047af020e9,2020-07-20
e1a55933-6345-449f-94c0-ccdafd4daa13,2020-08-06
7321180e-29f5-4310-ab9a-de57614b3966,2020-07-18
2bbff277-98bd-4629-9635-ddc2aea3c4d4,2020-07-16
16f838eb-13bb-4f25-8c03-d172d2b4c4eb,2020-08-07
c65a2b87-621c-4aaa-a2dd-515cd484fbdb,2020-07-20
f8913eac-6efc-4bde-8c4d-e3c9ee3138d0,2020-07-23
a9bfc19a-3428-4ad8-8b83-5b1d76039c8c,2020-07-25
e733c8fe-f5fc-4877-9a4d-8a02302227e9,2020-07-18
981ea2d0-fd21-4c73-a27a-50e67644a7e1,2020-08-01
c83b09a5-1f1b-40ab-a9fc-232e79aca637,2020-07-16
51bdd545-58d6-449b-a9c9-3fb6a112ae9a,2020-07-25
7555c31f-e0a0-42e5-9908-775c82482e77,2020-08-11
8dd92a24-5e3c-4b91-880f-0ae6ebc647c4,2020-07-21
a1497c48-fd17-4a62-8bbf-df30a931c1a7,2020-07-20
676a1682-8a22-4a41-a8a5-79cb43920203,2020-08-06
bf165b99-bdf7-49d4-9282-5247691e6537,2020-07-26
9b12953d-ca5f-4218-bd0f-78786c24a0c8,2020-07-27
329e50eb-5147-4e97-a642-db14c1795acc,2020-07-20
c2e5ae9b-2e14-405a-92ae-4ef4c82abb08,2020-07-20
3d00f65f-f8a4-489e-8093-fa36e0d81b8d,2020-08-10
d184d531-b278-4d51-8239-12d6838dd1c5,2020-08-09
8d08e803-1271-4009-afea-68425f5681bb,2020-07-21
5cfa1689-a3ee-479c-9d9d-9682126ca117,2020-08-06
c568a4bf-878d-4a58-9783-27ab9a5f9800,2020-07-26
cee15fb8-d1e0-4044-9435-daefcc78e36e,2020-07-28
06473457-092f-4356-8e55-7d6bfb754ba1,2020-08-11
94e4d9bb-d4cf-48ef-abbb-acc1ae87644e,2020-07-23
c0df5389-074b-4dca-a7eb-dd758c08d6d0,2020-07-28
e4113e4f-9cbc-4c58-9543-d5b7828b736f,2020-07-16
c7acc691-44de-4761-8be1-db4e5efaf05c,2020-08-09
f7e99508-823b-48a6-8571-a9932799f17a,2020-07-31
4b832fd3-cc96-4892-b534-a4fcef5a6e10,2020-07-13
c034aa69-1efa-4c93-9284-a96c66beb2cc,2020-07-22
4281dd86-fdb2-4d60-a916-ec8c09fb4407,2020-08-02
7ad091bf-ff97-4ac4-8a68-90941f6bb3c7,2020-07-13
c6a2bfa3-3858-4f46-8aa3-cd80d96d39d1,2020-08-06
d66d0809-7713-4ba4-8f27-fd40313749df,2020-07-17
0e39d5e2-ccca-44b3-8024-3542460d947a,2020-08-02
e49e9e7f-7f5e-4e36-aa23-88ff8b7d6592,2020-07-27
92ef9010-bd7b-4d3d-8bb2-d95db6bb5bb6,2020-08-10
48f4228b-eb19-4d0f-9f4e-4966ffe97e03,2020-08-06
467941e3-a4c0-4eeb-be84-50d9cfff1b93,2020-07-21
00555e24-7c5b-4d37-98a1-921bc5790d29,2020-07-25
b9d815ca-3f7d-464c-8c0e-967a45fee390,2020-08-10
46a4c247-d74b-43e2-8f44-dbcbc0ec3e3f,2020-08-06
f3fb1747-04eb-4e05-b77f-4f2affc6bcdf,2020-07-17
a5ec754e-9201-45e4-a095-e81afaa51b75,2020-07-20
abc315a6-1185-4785-8fde-97cbca3a5d2f,2020-07-24
7497b8cc-4c88-4c97-8cbf-27a25bd3f05d,2020-08-07
b38b5049-cbe4-4a84-8410-d51a563566e0,2020-07-30
dd204813-2b83-4542-a334-b603df1d40cf,2020-07-16
20e3c128-868c-4aca-acae-8a17117eaebf,2020-07-14
fe5a653c-71c3-4a0b-b61d-87452bb422b0,2020-07-28
ed48d253-14ea-4c85-8e3f-4d7b25336ed6,2020-08-10
32a8089e-3967-4c77-912b-0ab261060045,2020-07-21
3148e2c8-ced6-48f9-b091-9c7a2329faf5,2020-08-10
ff43f2b7-ce0d-49d2-a0e6-ad6eff5edded,2020-08-02
feeef333-9632-421d-9a0e-660543160402,2020-08-09
38a90073-9903-4419-a7f9-82fbc5b1aff5,2020-07-30
8b124169-464d-4f3a-853f-695d4d356d16,2020-07-17
73229d4d-ad72-48ba-9413-126befbae2d4,2020-07-25
cb67dfe3-4739-4a75-b514-fa5acbfea0e7,2020-08-10
660e24e7-8194-47da-b299-6419af8a0375,2020-07-28
f806eee2-7012-49db-89f8-61565d86fd8f,2020-07-18
dc67cc26-3660-4c28-a08f-1f0811eb4ff1,2020-08-08
bd48a59c-7959-4183-821e-990485523d76,2020-08-07
ae26ea97-9881-4073-a01c-ba6e810818ab,2020-07-16
c99da587-9c60-4429-be43-bab02a32aa68,2020-07-27
84740caf-ae82-4c8c-b17e-ab41adf64ed7,2020-08-08
9cc82bc1-5ebd-40d2-b0c7-c466f911e740,2020-07-17
c61b8a52-2cd0-4d41-9610-7c04f4b0addc,2020-08-03
717c188b-df9d-4530-8f00-8dd41fd7fa3c,2020-07-20
59b87321-a7af-4852-9aa2-45024f4314ac,2020-07-13
7d7bcc15-b7e5-4b3b-a8ce-47e62d4b3235,2020-07-21
2274fa18-16bd-4d26-aecc-3b98c9f219f4,2020-07-24
e472b33d-7bd5-4eed-b106-97c6a32145fa,2020-07-21
cbd97d89-e526-49f2-902f-aaeebf8fdd22,2020-07-19
94896821-5fc1-4016-a06b-dca5039f8325,2020-07-17
f20633a2-8152-4535-b92e-22dae206744e,2020-08-06
3563cbec-1ee0-4a83-affb-5c42d07e495d,2020-07-13
c6cc722c-a88f-440a-bcdf-847381b7a894,2020-08-01
19f3c0bc-01f0-4878-9450-443d6db47ca7,2020-08-07
86005ac1-9b59-4cd1-b5e1-d71e9b4f0153,2020-07-25
1a752a4c-2bf8-435a-8034-511c2d5dc06c,2020-07-31
4b49c98d-75f2-467f-b3d2-678627adef65,2020-07-20
a6c57625-db06-4a67-8379-1a66088fee9f,2020-07-30
68426963-6b71-42d1-a350-a6fdd4b4d364,2020-07-20
e0f9ede2-d43f-48a8-be06-8de46e9849cf,2020-07-20
32b63c11-14c0-4f1e-8593-6df710ff7a87,2020-07-16
33acd713-5244-472b-a355-4315e6983b52,2020-07-17
be8a85f1-27bc-40c1-9a58-496dc231e285,2020-07-25
3b173ce4-0bd0-470e-a39f-8a2aa45cc151,2020-07-14
aedd4dc7-d20f-473b-9e2d-19bdb86789bf,2020-08-12
503e4155-3bd3-46bd-9977-7b47ac06daf0,2020-08-12
5b683be5-72f0-4070-94c9-1650d4b6a91f,2020-07-27
a5ee8ee7-432c-484b-9c2f-18ac65a7a1f9,2020-07-18
37d82f37-b7a9-48a1-874c-1478f82fb05c,2020-08-05
2a37ee4a-fc89-469a-b154-4e13af110eb2,2020-07-22
93c3eb85-5aeb-4791-bc5e-ebaed38dbd05,2020-08-01
057fa9d6-3a72-499b-ae67-bda6e45c6af4,2020-07-18
149d0994-8e55-4cd9-87f5-9fb5fce6b07d,2020-07-18
6c2e4ce0-5c46-4fa2-838b-01ccbf16734d,2020-07-14
9f9ffd48-8aef-42fb-8c5f-b5d8331f951e,2020-07-17
ce9eda2a-cfb3-406c-9818-75a4d3151486,2020-07-17
8e66facf-9425-400b-af0f-9778cb4f21e9,2020-08-11
093fb4ff-39a2-4b55-a90e-b773d7c8cbd4,2020-08-02
7e59d6bd-08a8-417f-acf8-f6567e9e4a6e,2020-07-28
4e06ebc4-29b1-40aa-8ca5-8456decddc4f,2020-07-31
a2dd4311-4eb4-49b5-91b9-d5bdc24df2c9,2020-07-31
f6af8974-5560-436a-afb4-6462914f3f64,2020-08-11
c8825a3d-0c96-4fd2-ab16-c67929c43c20,2020-07-27
5837eebe-d30a-48e0-a08f-41e4566176cc,2020-07-18
d6457446-b4e7-49e8-90a6-0241778a7c17,2020-07-19
a24de263-8104-4809-8a55-0d867e686ace,2020-07-22
b91159d9-43e2-4531-baab-ce6b5dc718c6,2020-07-28
b25f9b67-d5b8-44ec-9616-6a977dc670a5,2020-07-14
8681f80b-7439-448e-b659-878f4ff107e6,2020-07-28
ebd6ae6f-a409-46d4-b9a9-dbb7408213ac,2020-07-28
bd5b58bf-1c01-4961-8eb9-6a1ad56692e3,2020-08-08
656885bc-c415-4da6-b6c4-a878f9ca2ecc,2020-07-25
09605996-bd5f-4b8a-8c9c-5d4dd9d35955,2020-07-22
b5cf0833-0f04-437f-8a55-0168918843c9,2020-08-07
bcbe1f93-be22-4465-8663-5226346f6d3e,2020-08-06
57dd4a32-3712-4f2e-b83f-a3951bc3f031,2020-07-23
c153d756-4fd1-45f1-bf01-07bd3c8dc1ab,2020-07-19
fcd744ea-a069-44ad-be5f-0ad87a0e32a9,2020-08-12
42040c92-b17a-449a-9066-8b06b6a5d660,2020-08-08
067d0056-6205-4e00-92c8-8c24b6132010,2020-08-11
3873166b-c672-4b7a-b208-92e00730a319,2020-07-18
cbaeaff6-f988-451b-9917-d9fffdf2a005,2020-07-25
7d293a82-8887-4be6-af15-82a152f2e486,2020-08-09
a8c6626d-ac8d-4365-b2f2-6a98d4cadbae,2020-07-23
8b993924-4e48-4508-bb00-5349ebe0037b,2020-07-14
a823594b-ab7d-43c6-b11d-baddd3322711,2020-07-30
ec8e125f-4f79-4c7c-bffa-2cd1828fc97a,2020-07-30
432efeef-300d-4ae5-974d-2186fe40e5eb,2020-07-18
c23823ad-847d-4a78-ab98-dc79d87f9f9d,2020-08-03
ab081d6a-6765-4197-b6a8-186fb31c5d0d,2020-08-01
d4b68f6d-3210-40a3-9694-e664b044f02b,2020-07-24
7390a43c-01df-4bb0-8c97-afcf5b466ce0,2020-07-14
e0b45a1a-2d94-4513-abb6-22d5d64c37e6,2020-08-12
1e71a998-7b4f-4ce7-9263-1573dcb7980b,2020-08-02
3bf80b15-8929-4ff3-bbaa-1d92ed9b15e0,2020-08-11
1adafb91-d04c-4040-bb45-9f7025f3cf2c,2020-07-25
562cd23f-e5ca-4aec-af58-42f48ab89ba8,2020-07-13
e06bb8d3-b3c7-45c4-bf65-3ec28eeb4be0,2020-08-01
70efe961-d9a7-4e74-b08c-3cc45c046b29,2020-08-11
5254329f-486a-4213-9e91-6ee4ffb18eb7,2020-07-22
b431b613-94d4-4421-9b27-6abdb286d8f7,2020-07-13
df253a9f-1b2d-43ae-8388-89aa63afa8fb,2020-07-28
c04283c0-c5fa-4bd1-b593-a7b340ae6474,2020-08-05
6a26cb44-17e3-40d6-a935-751e7012b504,2020-08-10
c9ddcd94-0056-4194-88db-6ddb5e4dd7dc,2020-07-25
3a25e4bc-b08e-4d95-881a-687de9131d1a,2020-07-28
3107663e-d2f2-45eb-82eb-d22a002d4a1a,2020-08-11
35504a93-0a9d-470d-a143-3776acf80862,2020-07-17
79128934-4427-4cf5-9a71-68b33907cf15,2020-07-17
40ff12e6-287d-4b22-82a2-f1179d08e79d,2020-07-27
233373dc-32b6-428f-a164-38e1b8c95d10,2020-07-16
b59b5163-1261-4c8d-a0ea-a7f0d1a596f2,2020-08-07
c486e925-d0ef-4954-a5f1-1a30f0fa161a,2020-07-22
ba857497-e322-4be4-a9d2-c1a6ec55ae7d,2020-07-17
b0304080-a315-436c-a367-41e364bfc4bf,2020-07-27
70034794-e462-467e-8ace-46345433efcf,2020-07-26
1c402bf8-5825-48b8-b1fa-6a48ed5a6d61,2020-08-12
55226de4-7c12-4eb3-b137-678c2735375c,2020-08-09
f2d1a330-fb70-44cb-a170-e61b95799c1e,2020-07-26
3734c624-2f0f-46c8-bd6a-966e6b05be4e,2020-07-30
1b5eee69-e63f-4879-bce0-c5d4bf1944b1,2020-07-22
e064813a-6635-4b5e-a85b-a26076d33994,2020-07-30
cf3eceb3-d486-43f2-bcaf-2415c9a75cde,2020-07-19
7cb2e2c5-6006-4112-b90f-02d6fa53a544,2020-07-19
52a6ee58-533a-4162-bbd5-37598d0b2fdc,2020-08-05
90c2af5a-266b-4fbf-8fd3-40613f073213,2020-08-12
52991cf2-15d2-4c4f-86da-22702813fe43,2020-07-19
5a26e457-bd9b-46ce-8595-e8131824a945,2020-07-21
a7d6fb62-ea7e-4306-a929-cdd3020a4187,2020-08-04
955eb7ae-2c44-4790-836a-7f295bdf032d,2020-07-29
8a60f701-d7ac-4e51-962b-87974d1fce1c,2020-07-24
02afc3f8-beb8-4cf6-9332-f67839a36f8d,2020-07-26
6e9d586b-5aa5-44fc-9e59-8195c6bc6b18,2020-07-27
ed33347e-f56c-4459-982a-998ae149417c,2020-07-18
ed73927d-b2f0-4f72-a2c0-313b3dbdb383,2020-07-20
aa86f5b6-da1c-4f21-8fb7-92877fa8dbd8,2020-08-07
a97edf5b-4fc9-4f9a-999d-d0a9841c0ae4,2020-07-15
00d84864-9673-42f7-859b-28f2060db641,2020-08-10
5360de60-a501-45b2-b5c3-eabd65c8e32d,2020-07-23
37d9fe99-a228-4ed7-8f93-103bb972b7d7,2020-08-07
86a2a6bc-5a39-42b5-9d50-2fa4b5622e5b,2020-07-16
b645214b-588e-4469-8c24-88f551d83d66,2020-08-01
2c03bcac-df15-4295-a3c2-fb2fa3d4061c,2020-07-28
7c278a8e-d833-486c-9b59-bf9c63a49505,2020-08-08
be5c1fb0-68e7-4009-9cda-fc25c01bc763,2020-07-16
cfecce2b-c794-45cb-a2d1-bb645eb79dff,2020-07-17
f8150d24-c515-42ce-ae1c-08239e815d80,2020-07-26
34888571-bc68-4944-8d48-8e0c23a52d3e,2020-07-14
f9e4876d-96b7-47ff-a161-b8a85761d670,2020-07-14
806daafb-b7ec-42d2-92c8-448dca1875c0,2020-08-11
8fd3a2cc-2f83-405e-b79c-f22516bb51d2,2020-08-03
3d5bb101-3caf-44c2-83fa-bb268fe00da1,2020-08-10
44cd5256-6ec8-411b-b0e4-b5f67c0ba8d5,2020-08-08
cdb7391d-3d01-4eec-9e4c-445fe0b3d7b7,2020-07-25
f5a161d0-420d-46e1-9f0e-e274e4a16a79,2020-08-10
38901134-3cee-4049-bad3-30bcfa95a5be,2020-07-20
a903e1e1-665a-4c62-9c04-7e606ee633f7,2020-07-21
d5aa148a-9b28-4d70-ae0b-2f254db06ed0,2020-07-18
d20d59ef-4951-44b1-b662-e0f4e3a083af,2020-08-04
2d18cc79-f089-4493-b79d-bd38ffc53f24,2020-07-19
f7d82363-0811-405b-86fe-5fc3710269dd,2020-08-08
51e4d0b7-7f92-40ea-beed-b17f754f4b05,2020-07-14
